iter	Passed	Remaining
755	454	1649
756	454	1648
757	455	1647
758	456	1647
759	456	1646
760	457	1645
761	457	1644
762	458	1643
763	458	1642
764	459	1641
765	459	1640
766	460	1639
767	460	1638
768	461	1638
769	461	1637
770	462	1636
771	463	1636
772	463	1635
773	464	1634
774	464	1633
775	465	1633
776	465	1632
777	466	1631
778	466	1630
779	467	1630
780	468	1630
781	468	1629
782	469	1629
783	470	1628
784	470	1628
785	471	1628
786	472	1627
787	472	1627
788	473	1627
789	474	1626
790	474	1625
791	475	1625
792	476	1625
793	476	1624
794	477	1623
795	477	1622
796	478	1622
797	478	1621
798	479	1621
799	480	1621
800	480	1620
801	481	1620
802	482	1620
803	483	1619
804	483	1619
805	484	1618
806	484	1618
807	485	1617
808	486	1617
809	486	1616
810	487	1616
811	488	1615
812	488	1614
813	489	1614
814	489	1614
815	490	1613
816	491	1613
817	491	1612
818	492	1612
819	493	1611
820	493	1611
821	494	1611
822	495	1611
823	496	1611
824	496	1610
825	497	1609
826	497	1609
827	498	1608
828	499	1607
829	499	1607
830	500	1606
831	501	1606
832	501	1606
833	502	1605
834	502	1604
835	503	1604
836	504	1603
837	504	1603
838	505	1602
839	505	1602
840	506	1601
841	507	1600
842	507	1600
843	508	1599
844	509	1599
845	509	1599
846	510	1598
847	511	1598
848	511	1597
849	512	1597
850	512	1596
851	513	1596
852	514	1595
853	514	1595
854	515	1594
855	516	1594
856	516	1594
857	517	1593
858	518	1593
859	518	1592
860	530	1626
861	530	1624
862	531	1623
863	531	1621
864	532	1620
865	532	1619
866	533	1618
867	533	1618
868	534	1617
869	534	1616
870	535	1615
871	535	1614
872	536	1613
873	536	1612
874	537	1611
875	537	1610
876	538	1610
877	538	1609
878	539	1608
879	539	1607
880	540	1606
881	540	1605
882	541	1604
883	541	1603
884	542	1602
885	542	1601
886	543	1599
887	543	1598
888	543	1597
889	544	1596
890	544	1594
891	545	1593
892	545	1592
893	545	1590
894	546	1589
895	546	1588
896	547	1587
897	547	1586
898	547	1585
899	548	1584
900	548	1583
901	549	1582
902	550	1581
903	550	1581
904	551	1580
905	551	1579
906	552	1578
907	552	1577
908	553	1576
909	553	1575
910	554	1574
911	554	1574
912	555	1573
913	555	1572
914	556	1571
915	556	1570
916	557	1570
917	558	1569
918	558	1569
919	559	1569
920	560	1568
921	560	1568
922	561	1567
923	562	1567
924	562	1566
925	563	1566
926	564	1565
927	564	1564
928	565	1564
929	565	1563
930	566	1562
931	566	1562
932	567	1561
933	568	1560
934	568	1560
935	569	1559
936	569	1558
937	570	1558
938	571	1557
939	571	1557
940	572	1557
941	573	1557
942	573	1556
943	574	1555
944	574	1554
945	575	1553
946	575	1552
947	576	1552
948	577	1551
949	578	1551
950	578	1551
951	579	1550
952	579	1549
953	580	1549
954	581	1548
955	581	1548
956	582	1547
957	582	1546
958	583	1546
959	584	1545
960	584	1544
961	585	1543
962	585	1542
963	586	1542
964	586	1541
965	587	1540
966	588	1540
967	588	1539
968	589	1539
969	590	1538
970	590	1538
971	591	1537
972	591	1537
973	592	1536
974	593	1536
975	593	1535
976	594	1534
977	594	1533
978	595	1532
979	595	1531
980	596	1530
981	596	1530
982	597	1529
983	598	1529
984	598	1528
985	599	1528
986	600	1528
987	600	1527
988	601	1526
989	601	1526
990	602	1525
991	603	1525
992	603	1524
993	604	1523
994	604	1523
995	605	1522
996	606	1521
997	606	1521
998	607	1520
999	607	1519
1000	608	1518
1001	608	1517
1002	609	1516
1003	609	1516
1004	610	1515
1005	611	1516
1006	612	1517
1007	613	1516
1008	614	1516
1009	614	1515
1010	615	1514
1011	615	1514
1012	616	1513
1013	617	1513
1014	617	1512
1015	618	1511
1016	619	1511
1017	619	1510
1018	620	1510
1019	620	1509
1020	621	1508
1021	622	1508
1022	622	1507
1023	623	1506
1024	623	1506
1025	624	1505
1026	624	1504
1027	625	1504
1028	626	1503
1029	626	1503
1030	627	1502
1031	628	1501
1032	629	1502
1033	629	1501
1034	630	1501
1035	631	1501
1036	631	1500
1037	632	1500
1038	633	1499
1039	633	1498
1040	634	1497
1041	634	1497
1042	635	1497
1043	636	1496
1044	636	1496
1045	637	1495
1046	638	1495
1047	638	1494
1048	639	1493
1049	640	1493
1050	640	1492
1051	641	1492
1052	641	1491
1053	642	1491
1054	643	1490
1055	643	1489
1056	644	1488
1057	644	1487
1058	645	1486
1059	645	1486
1060	646	1485
1061	647	1485
1062	647	1484
1063	648	1484
1064	648	1483
1065	649	1482
1066	650	1482
1067	650	1481
1068	651	1480
1069	651	1479
1070	651	1478
1071	652	1478
1072	653	1477
1073	654	1477
1074	654	1476
1075	655	1476
1076	656	1476
1077	656	1475
1078	657	1475
1079	658	1474
1080	658	1474
1081	659	1473
1082	660	1473
1083	660	1472
1084	661	1471
1085	661	1470
1086	662	1469
1087	662	1469
1088	663	1468
1089	663	1468
1090	664	1467
1091	665	1466
1092	665	1466
1093	666	1465
1094	666	1464
1095	667	1463
1096	667	1463
1097	668	1462
1098	669	1461
1099	669	1461
1100	670	1460
1101	671	1460
1102	671	1459
1103	672	1459
1104	672	1458
1105	673	1457
1106	673	1456
1107	674	1455
1108	674	1455
1109	675	1454
1110	675	1453
1111	676	1452
1112	677	1452
1113	677	1451
1114	678	1451
1115	679	1450
1116	679	1450
1117	680	1449
1118	681	1449
1119	681	1448
1120	682	1447
1121	682	1447
1122	683	1446
1123	684	1446
1124	684	1445
1125	685	1445
1126	686	1444
1127	686	1443
1128	686	1442
1129	687	1441
1130	687	1440
1131	688	1440
1132	689	1439
1133	689	1438
1134	690	1438
1135	690	1437
1136	691	1437
1137	692	1437
1138	693	1436
1139	693	1436
1140	694	1435
1141	695	1435
1142	695	1434
1143	696	1434
1144	697	1434
1145	697	1433
1146	698	1433
1147	699	1432
1148	700	1432
1149	700	1431
1150	701	1431
1151	702	1431
1152	702	1430
1153	703	1429
1154	703	1429
1155	704	1429
1156	705	1428
1157	706	1428
1158	706	1427
1159	707	1427
1160	708	1426
1161	708	1426
1162	709	1425
1163	710	1424
1164	710	1424
1165	711	1423
1166	711	1423
1167	712	1422
1168	713	1422
1169	713	1421
1170	714	1421
1171	715	1421
1172	716	1420
1173	716	1420
1174	717	1419
1175	718	1419
1176	718	1418
1177	719	1418
1178	720	1417
1179	720	1417
1180	721	1416
1181	721	1415
1182	722	1415
1183	723	1414
1184	723	1414
1185	724	1413
1186	725	1413
1187	732	1425
1188	732	1424
1189	733	1423
1190	733	1422
1191	734	1421
1192	734	1420
1193	735	1419
1194	735	1418
1195	736	1417
1196	736	1417
1197	737	1416
1198	737	1415
1199	738	1415
1200	738	1414
1201	739	1413
1202	739	1412
1203	740	1411
1204	740	1410
1205	741	1409
1206	741	1409
1207	742	1408
1208	742	1407
1209	743	1406
1210	743	1405
1211	744	1405
1212	744	1404
1213	745	1404
1214	746	1403
1215	747	1403
1216	747	1402
1217	748	1402
1218	749	1401
1219	749	1401
1220	750	1400
1221	750	1399
1222	751	1398
1223	751	1397
1224	752	1397
1225	752	1396
1226	753	1395
1227	754	1395
1228	754	1394
1229	755	1393
1230	755	1393
1231	756	1392
1232	757	1392
1233	757	1391
1234	758	1391
1235	759	1390
1236	759	1389
1237	760	1388
1238	760	1387
1239	760	1386
1240	761	1385
1241	761	1384
1242	761	1383
1243	762	1382
1244	762	1381
1245	762	1380
1246	763	1379
1247	763	1378
1248	764	1377
1249	764	1376
1250	765	1375
1251	765	1374
1252	765	1373
1253	766	1372
1254	766	1371
1255	766	1370
1256	767	1369
1257	767	1368
1258	768	1367
1259	768	1366
1260	769	1365
1261	769	1364
1262	769	1363
1263	770	1362
1264	770	1362
1265	771	1361
1266	771	1360
1267	772	1359
1268	772	1358
1269	773	1357
1270	773	1357
1271	774	1356
1272	775	1355
1273	775	1355
1274	776	1354
1275	776	1353
1276	777	1353
1277	777	1352
1278	779	1353
1279	780	1353
1280	781	1353
1281	781	1352
1282	782	1351
1283	782	1350
1284	783	1350
1285	783	1349
1286	784	1348
1287	784	1347
1288	785	1347
1289	786	1346
1290	786	1346
1291	787	1346
1292	788	1345
1293	789	1345
1294	789	1344
1295	790	1343
1296	790	1343
1297	791	1342
1298	791	1341
1299	792	1340
1300	793	1340
1301	793	1340
1302	794	1339
1303	795	1339
1304	795	1338
1305	796	1337
1306	797	1337
1307	797	1336
1308	798	1336
1309	798	1335
1310	799	1334
1311	799	1334
1312	800	1333
1313	800	1332
1314	801	1331
1315	801	1330
1316	802	1329
1317	802	1329
1318	803	1328
1319	804	1327
1320	804	1327
1321	805	1326
1322	805	1326
1323	806	1325
1324	807	1324
1325	807	1324
1326	808	1323
1327	808	1323
1328	809	1322
1329	810	1321
1330	810	1321
1331	811	1320
1332	812	1320
1333	812	1319
1334	813	1319
1335	814	1318
1336	814	1318
1337	815	1317
1338	816	1317
1339	816	1316
1340	817	1316
1341	818	1315
1342	818	1314
1343	819	1314
1344	819	1313
1345	820	1313
1346	821	1312
1347	821	1312
1348	822	1311
1349	823	1311
1350	823	1310
1351	824	1309
1352	824	1309
1353	825	1308
1354	826	1308
1355	826	1307
1356	827	1306
1357	828	1306
1358	828	1305
1359	829	1305
1360	830	1304
1361	830	1304
1362	831	1303
1363	846	1325
1364	846	1324
1365	846	1323
1366	847	1321
1367	847	1320
1368	847	1319
1369	848	1319
1370	848	1318
1371	849	1317
1372	849	1315
1373	849	1314
1374	850	1313
1375	850	1312
1376	850	1311
1377	851	1310
1378	851	1309
1379	851	1308
1380	852	1307
1381	852	1306
1382	853	1305
1383	853	1304
1384	853	1303
1385	854	1302
1386	854	1301
1387	855	1301
1388	855	1300
1389	855	1299
1390	856	1298
1391	856	1297
1392	857	1296
1393	857	1295
1394	857	1294
1395	858	1293
1396	858	1292
1397	859	1291
1398	859	1291
1399	860	1290
1400	860	1289
1401	860	1288
1402	861	1287
1403	861	1286
1404	862	1285
1405	862	1284
1406	863	1283
1407	863	1283
1408	864	1282
1409	864	1281
1410	865	1280
1411	865	1280
1412	866	1279
1413	866	1278
1414	867	1278
1415	867	1277
1416	868	1276
1417	868	1275
1418	869	1275
1419	869	1274
1420	870	1273
1421	871	1273
1422	872	1272
1423	872	1272
1424	873	1271
1425	873	1270
1426	873	1269
1427	874	1268
1428	874	1267
1429	875	1267
1430	875	1266
1431	876	1265
1432	877	1265
1433	877	1264
1434	878	1263
1435	878	1263
1436	879	1262
1437	880	1262
1438	880	1261
1439	881	1260
1440	881	1259
1441	882	1259
1442	882	1258
1443	883	1257
1444	883	1256
1445	884	1255
1446	884	1255
1447	885	1254
1448	886	1254
1449	886	1253
1450	887	1253
1451	887	1252
1452	888	1251
1453	889	1251
1454	889	1250
1455	890	1249
1456	890	1248
1457	891	1247
1458	891	1247
1459	892	1246
1460	892	1245
1461	893	1245
1462	893	1244
1463	894	1243
1464	895	1243
1465	895	1242
1466	896	1242
1467	896	1241
1468	897	1241
1469	898	1240
1470	898	1239
1471	899	1239
1472	900	1238
1473	901	1238
1474	901	1237
1475	902	1237
1476	903	1236
1477	903	1236
1478	904	1235
1479	904	1235
1480	905	1234
1481	906	1233
1482	906	1232
1483	907	1232
1484	907	1231
1485	908	1230
1486	908	1230
1487	909	1229
1488	910	1229
1489	910	1228
1490	911	1227
1491	911	1227
1492	912	1226
1493	913	1226
1494	913	1225
1495	914	1225
1496	915	1224
1497	915	1223
1498	915	1222
1499	916	1221
1500	916	1221
1501	917	1220
1502	918	1219
1503	918	1219
1504	919	1218
1505	919	1217
1506	920	1216
1507	920	1216
1508	921	1215
1509	922	1215
1510	922	1214
1511	923	1214
1512	924	1214
1513	925	1213
1514	925	1212
1515	926	1212
1516	926	1211
1517	927	1210
1518	928	1210
1519	928	1209
1520	929	1208
1521	929	1208
1522	930	1207
1523	931	1207
1524	931	1206
1525	932	1206
1526	932	1205
1527	933	1204
1528	933	1203
1529	934	1203
1530	934	1202
1531	935	1201
1532	936	1201
1533	936	1200
1534	937	1199
1535	937	1199
1536	938	1198
1537	938	1197
1538	939	1197
1539	939	1196
1540	940	1195
1541	941	1195
1542	941	1194
1543	942	1193
1544	943	1193
1545	943	1192
1546	944	1192
1547	945	1191
1548	945	1191
1549	946	1190
1550	946	1189
1551	947	1189
1552	948	1188
1553	948	1188
1554	949	1187
1555	950	1186
1556	950	1186
1557	951	1185
1558	951	1184
1559	952	1183
1560	952	1183
1561	953	1182
1562	953	1182
1563	954	1181
1564	955	1181
1565	955	1180
1566	956	1179
1567	957	1179
1568	957	1178
1569	958	1178
1570	958	1177
1571	959	1176
1572	960	1176
1573	960	1175
1574	961	1174
1575	961	1174
1576	962	1173
1577	962	1172
1578	963	1172
1579	965	1172
1580	965	1172
1581	966	1171
1582	966	1170
1583	967	1170
1584	968	1169
1585	968	1168
1586	969	1168
1587	969	1167
1588	970	1166
1589	970	1166
1590	971	1165
1591	972	1165
1592	972	1164
1593	973	1163
1594	973	1162
1595	974	1162
1596	974	1161
1597	975	1160
1598	975	1160
1599	976	1159
1600	977	1158
1601	977	1158
1602	978	1157
1603	978	1156
1604	979	1156
1605	979	1155
1606	980	1154
1607	991	1166
1608	991	1165
1609	992	1164
1610	992	1163
1611	993	1163
1612	993	1162
1613	994	1161
1614	994	1160
1615	995	1160
1616	995	1159
1617	996	1158
1618	996	1158
1619	997	1157
1620	998	1157
1621	999	1156
1622	999	1156
1623	1000	1155
1624	1000	1154
1625	1001	1154
1626	1001	1153
1627	1002	1152
1628	1002	1151
1629	1003	1151
1630	1004	1150
1631	1004	1149
1632	1005	1149
1633	1005	1148
1634	1005	1147
1635	1006	1146
1636	1006	1145
1637	1007	1145
1638	1007	1144
1639	1008	1143
1640	1008	1142
1641	1009	1142
1642	1009	1141
1643	1010	1140
1644	1010	1139
1645	1011	1139
1646	1011	1138
1647	1012	1137
1648	1012	1136
1649	1013	1136
1650	1013	1135
1651	1014	1134
1652	1014	1133
1653	1015	1132
1654	1015	1132
1655	1016	1131
1656	1016	1130
1657	1017	1130
1658	1017	1129
1659	1018	1129
1660	1019	1128
1661	1019	1127
1662	1020	1127
1663	1020	1126
1664	1021	1125
1665	1021	1124
1666	1022	1124
1667	1023	1123
1668	1033	1133
1669	1034	1133
1670	1034	1132
1671	1034	1131
1672	1035	1130
1673	1035	1130
1674	1036	1129
1675	1037	1128
1676	1037	1127
1677	1038	1127
1678	1038	1126
1679	1039	1125
1680	1039	1125
1681	1040	1124
1682	1040	1123
1683	1041	1122
1684	1042	1122
1685	1042	1121
1686	1043	1121
1687	1044	1120
1688	1044	1120
1689	1045	1119
1690	1045	1118
1691	1046	1117
1692	1046	1117
1693	1047	1116
1694	1047	1115
1695	1048	1114
1696	1048	1114
1697	1049	1113
1698	1049	1112
1699	1050	1111
1700	1050	1111
1701	1051	1110
1702	1051	1109
1703	1052	1109
1704	1052	1108
1705	1053	1107
1706	1053	1106
1707	1054	1106
1708	1054	1105
1709	1055	1104
1710	1055	1103
1711	1056	1103
1712	1056	1102
1713	1057	1101
1714	1057	1101
1715	1058	1100
1716	1059	1099
1717	1059	1099
1718	1060	1098
1719	1060	1097
1720	1061	1097
1721	1062	1096
1722	1062	1095
1723	1063	1095
1724	1063	1094
1725	1064	1094
1726	1065	1093
1727	1065	1092
1728	1066	1092
1729	1067	1091
1730	1067	1091
1731	1068	1090
1732	1068	1089
1733	1069	1089
1734	1069	1088
1735	1070	1087
1736	1071	1087
1737	1071	1086
1738	1072	1085
1739	1072	1084
1740	1073	1084
1741	1073	1083
1742	1074	1082
1743	1074	1082
1744	1075	1081
1745	1075	1080
1746	1076	1079
1747	1076	1079
1748	1077	1078
1749	1077	1077
1750	1078	1077
1751	1079	1076
