iter	Passed	Remaining
743	219	75
744	219	75
745	219	74
746	220	74
747	220	74
748	221	74
749	221	73
750	221	73
751	221	73
752	222	72
753	222	72
754	222	72
755	223	72
756	223	71
757	223	71
758	224	71
759	224	70
760	224	70
761	225	70
762	225	70
763	225	69
764	226	69
765	226	69
766	226	68
767	227	68
768	227	68
769	227	68
770	228	67
771	228	67
772	228	67
773	228	66
774	229	66
775	229	66
776	229	65
777	229	65
778	230	65
779	230	65
780	230	64
781	230	64
782	231	64
783	231	63
784	231	63
785	232	63
786	232	62
787	232	62
788	233	62
789	233	62
790	233	61
791	233	61
792	234	61
793	234	60
794	234	60
795	235	60
796	235	59
797	235	59
798	235	59
799	236	59
800	236	58
801	236	58
802	236	58
803	237	57
804	237	57
805	237	57
806	238	56
807	238	56
808	238	56
809	239	56
810	239	55
811	239	55
812	240	55
813	240	54
814	240	54
815	240	54
816	241	54
817	241	53
818	241	53
819	242	53
820	242	52
821	242	52
822	242	52
823	243	51
824	243	51
825	243	51
826	243	51
827	244	50
828	244	50
829	244	50
830	245	49
831	245	49
832	246	49
833	246	49
834	246	48
835	247	48
836	247	48
837	247	47
838	247	47
839	248	47
840	248	46
841	248	46
842	248	46
843	249	46
844	249	45
845	249	45
846	250	45
847	250	44
848	250	44
849	250	44
850	251	43
851	251	43
852	251	43
853	252	43
854	252	42
855	252	42
856	252	42
857	253	41
858	253	41
859	253	41
860	254	41
861	254	40
862	254	40
863	254	40
864	255	39
865	255	39
866	255	39
867	256	38
868	256	38
869	256	38
870	256	38
871	257	37
872	257	37
873	257	37
874	258	36
875	258	36
876	258	36
877	259	36
878	259	35
879	259	35
880	260	35
881	260	34
882	260	34
883	260	34
884	261	33
885	261	33
886	261	33
887	262	33
888	262	32
889	262	32
890	262	32
891	263	31
892	263	31
893	263	31
894	263	30
895	264	30
896	264	30
897	264	30
898	265	29
899	265	29
900	265	29
901	265	28
902	266	28
903	266	28
904	266	27
905	266	27
906	267	27
907	267	27
908	267	26
909	268	26
910	268	26
911	268	25
912	268	25
913	269	25
914	269	25
915	269	24
916	270	24
917	270	24
918	270	23
919	270	23
920	271	23
921	271	22
922	271	22
923	272	22
924	272	22
925	272	21
926	273	21
927	273	21
928	273	20
929	274	20
930	274	20
931	274	20
932	274	19
933	275	19
934	275	19
935	275	18
936	276	18
937	276	18
938	276	17
939	276	17
940	277	17
941	277	17
942	277	16
943	277	16
944	278	16
945	278	15
946	278	15
947	279	15
948	279	15
949	279	14
950	279	14
951	280	14
952	280	13
953	280	13
954	280	13
955	281	12
956	281	12
957	281	12
958	281	12
959	282	11
960	282	11
961	282	11
962	283	10
963	283	10
964	283	10
965	283	9
966	284	9
967	284	9
968	284	9
969	285	8
970	285	8
971	285	8
972	286	7
973	286	7
974	286	7
975	286	7
976	287	6
977	287	6
978	287	6
979	288	5
980	288	5
981	288	5
982	288	4
983	289	4
984	289	4
985	289	4
986	289	3
987	290	3
988	290	3
989	290	2
990	290	2
991	291	2
992	291	2
993	291	1
994	291	1
995	292	1
996	292	0
997	292	0
998	293	0
999	293	0
